id,name,email,phone,ltv,total_payments,successful_payments,failed_payments,segment,opted_out,created_at
CUST00861,Ananya Mishra,ananya.mishra861@yahoo.com,9362986175,98760.66,24,23,1,regular,False,2024-11-13 16:40:02
CUST00862,Neha Chopra,neha.chopra862@gmail.com,9486098163,41809.58,33,31,2,regular,False,2025-06-08 18:19:29
CUST00863,Deepak Sharma,deepak.sharma863@rediffmail.com,9558914339,31560.04,12,7,5,at_risk,False,2026-02-27 14:37:57
CUST00864,Pooja Malhotra,pooja.malhotra864@outlook.com,9587052625,93078.47,35,34,1,regular,False,2025-05-02 16:52:28
CUST00865,Rohan Rao,rohan.rao865@gmail.com,9113780688,30562.9,14,8,6,at_risk,False,2025-07-17 10:24:52
CUST00866,Pooja Chopra,pooja.chopra866@outlook.com,9788320816,1068.52,0,0,0,new,False,2025-01-23 18:05:19
CUST00867,Aadhya Kapoor,aadhya.kapoor867@outlook.com,9928145258,10833.68,4,3,1,new,False,2025-08-13 21:53:57
CUST00868,Pooja Kapoor,pooja.kapoor868@yahoo.com,9360224411,139790.91,28,25,3,regular,False,2024-09-10 00:30:15
CUST00869,Rohan Iyer,rohan.iyer869@hotmail.com,9589058010,2210.51,1,1,0,new,False,2026-03-13 23:33:03
CUST00870,Krishna Patel,krishna.patel870@rediffmail.com,9526991604,146638.93,10,9,1,regular,False,2025-06-18 17:57:46
CUST00871,Nisha Iyer,nisha.iyer871@outlook.com,9637565427,9877.29,3,2,1,new,False,2026-05-26 20:01:18
CUST00872,Anjali Joshi,anjali.joshi872@yahoo.com,9388859459,140902.19,30,27,3,regular,True,2026-03-06 06:05:49
CUST00873,Aarav Gupta,aarav.gupta873@gmail.com,9930800901,88245.06,23,20,3,regular,False,2025-08-07 17:12:49
CUST00874,Ishaan Rao,ishaan.rao874@rediffmail.com,9295404184,34330.97,18,17,1,regular,True,2026-02-19 17:00:50
CUST00875,Priya Kapoor,priya.kapoor875@rediffmail.com,9773061511,1637.93,1,1,0,new,False,2026-04-20 13:55:25
CUST00876,Arjun Mehta,arjun.mehta876@gmail.com,9728833035,83075.27,11,11,0,regular,False,2026-08-18 02:47:38
CUST00877,Aditya Gupta,aditya.gupta877@yahoo.com,9660852445,18148.3,19,9,10,at_risk,False,2025-04-15 06:46:13
CUST00878,Rahul Menon,rahul.menon878@rediffmail.com,9461368026,135719.79,25,22,3,regular,False,2024-10-13 09:29:32
CUST00879,Pooja Menon,pooja.menon879@gmail.com,9482283477,33219.46,3,2,1,at_risk,False,2026-04-05 23:03:55
CUST00880,Varun Gupta,varun.gupta880@hotmail.com,9400075968,11271.6,1,1,0,new,False,2024-10-20 06:41:55
CUST00881,Lakshmi Kapoor,lakshmi.kapoor881@yahoo.com,9103359850,14363.21,2,2,0,new,False,2026-07-10 12:08:53
CUST00882,Vikram Nair,vikram.nair882@hotmail.com,9620266724,99637.0,10,9,1,regular,False,2025-04-25 00:01:51
CUST00883,Reyansh Mishra,reyansh.mishra883@rediffmail.com,9415532960,112552.46,38,33,5,regular,False,2025-03-27 22:50:40
CUST00884,Ishaan Chopra,ishaan.chopra884@gmail.com,9423570275,39870.67,17,12,5,at_risk,False,2026-04-29 06:26:42
CUST00885,Rakesh Nair,rakesh.nair885@yahoo.com,9327247605,142747.28,10,10,0,regular,False,2026-07-27 18:09:58
CUST00886,Karan Desai,karan.desai886@outlook.com,9336626964,106571.25,12,11,1,regular,False,2024-11-15 06:05:18
CUST00887,Sai Das,sai.das887@outlook.com,9340310093,11495.06,4,4,0,new,False,2025-07-31 00:11:30
CUST00888,Manoj Kapoor,manoj.kapoor888@yahoo.com,9340035882,57826.95,12,12,0,regular,False,2026-02-14 19:46:22
CUST00889,Anjali Joshi,anjali.joshi889@yahoo.com,9436480931,8653.75,0,0,0,new,False,2026-02-12 09:52:05
CUST00890,Nisha Mehta,nisha.mehta890@outlook.com,9956328583,123553.49,38,34,4,regular,False,2026-05-08 09:36:26
CUST00891,Aarav Agarwal,aarav.agarwal891@rediffmail.com,9439223200,762878.44,48,44,4,high_value,False,2024-12-18 13:40:56
CUST00892,Rohan Mishra,rohan.mishra892@gmail.com,9743042838,85309.14,12,11,1,regular,False,2025-01-15 06:35:11
CUST00893,Saanvi Chopra,saanvi.chopra893@outlook.com,9856065079,882.19,2,2,0,new,False,2026-01-07 22:05:11
CUST00894,Diya Chopra,diya.chopra894@rediffmail.com,9421158083,9888.75,1,1,0,new,False,2025-09-14 08:37:11
CUST00895,Deepak Joshi,deepak.joshi895@rediffmail.com,9519900806,622390.49,56,50,6,high_value,False,2025-02-10 09:39:48
CUST00896,Reyansh Kumar,reyansh.kumar896@outlook.com,9907739980,35304.94,4,2,2,at_risk,False,2025-05-14 00:09:56
CUST00897,Ananya Pillai,ananya.pillai897@yahoo.com,9574469049,57840.6,14,13,1,regular,False,2026-02-06 00:17:21
CUST00898,Aarav Joshi,aarav.joshi898@hotmail.com,9209465657,148502.94,14,13,1,regular,False,2024-09-29 17:52:31
CUST00899,Vihaan Gupta,vihaan.gupta899@outlook.com,9608820219,26821.38,37,33,4,regular,False,2026-03-26 01:10:22
CUST00900,Sneha Nair,sneha.nair900@gmail.com,9227563259,83521.37,16,14,2,regular,False,2024-09-16 00:01:27
CUST00901,Sai Malhotra,sai.malhotra901@rediffmail.com,9395510969,77865.38,5,5,0,regular,False,2025-04-12 00:38:50
CUST00902,Lakshmi Nair,lakshmi.nair902@gmail.com,9730125913,94441.97,22,20,2,regular,False,2024-12-26 17:24:24
CUST00903,Pooja Chopra,pooja.chopra903@rediffmail.com,9420365200,32927.36,9,8,1,regular,False,2025-02-21 17:16:07
CUST00904,Sneha Das,sneha.das904@gmail.com,9522835822,89734.18,38,35,3,regular,False,2025-01-04 04:22:35
CUST00905,Krishna Rao,krishna.rao905@gmail.com,9293986672,29332.56,3,2,1,at_risk,False,2026-04-22 22:34:30
CUST00906,Ishaan Pillai,ishaan.pillai906@yahoo.com,9800767402,93124.51,7,7,0,regular,False,2025-10-24 10:45:48
CUST00907,Rakesh Singh,rakesh.singh907@rediffmail.com,9806693247,345389.99,86,74,12,high_value,False,2025-02-25 07:48:04
CUST00908,Ishaan Pillai,ishaan.pillai908@rediffmail.com,9846359545,138401.81,27,24,3,regular,False,2024-09-20 20:23:43
CUST00909,Aditya Nair,aditya.nair909@gmail.com,9301942549,706455.36,47,40,7,high_value,False,2026-01-16 02:27:14
CUST00910,Amit Iyer,amit.iyer910@yahoo.com,9882869895,29666.76,21,20,1,regular,False,2026-03-11 09:26:04
CUST00911,Arun Patel,arun.patel911@outlook.com,9826413906,110287.0,39,37,2,regular,False,2025-11-23 00:56:56
CUST00912,Aadhya Das,aadhya.das912@outlook.com,9705206157,126666.07,15,14,1,regular,False,2025-06-07 10:12:12
CUST00913,Vivaan Menon,vivaan.menon913@yahoo.com,9183241401,89091.12,40,37,3,regular,False,2026-05-26 10:47:25
CUST00914,Rahul Iyer,rahul.iyer914@yahoo.com,9956950522,21282.23,29,25,4,regular,False,2026-05-10 19:30:13
CUST00915,Diya Bansal,diya.bansal915@outlook.com,9732248231,22136.65,19,12,7,at_risk,False,2025-11-10 03:55:09
CUST00916,Neha Menon,neha.menon916@gmail.com,9151500184,143046.34,29,28,1,regular,False,2024-09-30 04:38:32
CUST00917,Manoj Menon,manoj.menon917@rediffmail.com,9612026532,53677.93,37,33,4,regular,False,2026-04-01 10:12:30
CUST00918,Anjali Mishra,anjali.mishra918@outlook.com,9156762956,9587.9,2,1,1,new,False,2024-12-10 08:46:20
CUST00919,Arun Singh,arun.singh919@rediffmail.com,9480106125,22578.02,11,5,6,at_risk,False,2026-01-03 12:53:19
CUST00920,Sai Reddy,sai.reddy920@rediffmail.com,9927402258,31718.28,10,10,0,regular,False,2026-05-22 17:59:19
CUST00921,Anjali Verma,anjali.verma921@gmail.com,9898229824,140846.57,5,4,1,regular,False,2025-03-23 19:01:59
CUST00922,Deepak Chopra,deepak.chopra922@hotmail.com,9835643996,13321.21,0,0,0,new,False,2026-08-18 08:31:38
CUST00923,Rakesh Mishra,rakesh.mishra923@outlook.com,9362235929,9917.61,4,3,1,new,True,2025-05-23 17:51:51
CUST00924,Divya Nair,divya.nair924@yahoo.com,9180662039,37331.44,27,23,4,regular,False,2025-08-02 17:47:35
CUST00925,Sanjay Gupta,sanjay.gupta925@outlook.com,9829138534,90085.55,12,11,1,regular,False,2025-11-27 16:14:34
CUST00926,Aarav Mishra,aarav.mishra926@hotmail.com,9522647841,59626.57,37,32,5,regular,True,2025-05-08 01:30:31
CUST00927,Suresh Verma,suresh.verma927@outlook.com,9106325523,62711.73,27,26,1,regular,False,2026-02-16 09:21:41
CUST00928,Amit Sharma,amit.sharma928@gmail.com,9562572075,31016.69,37,32,5,regular,False,2025-04-13 23:44:55
CUST00929,Rohan Chatterjee,rohan.chatterjee929@outlook.com,9342767911,68660.23,28,26,2,regular,False,2025-11-23 20:02:34
CUST00930,Vikram Chatterjee,vikram.chatterjee930@rediffmail.com,9273768263,635609.21,20,19,1,high_value,False,2026-02-03 19:58:15
CUST00931,Aadhya Reddy,aadhya.reddy931@gmail.com,9243538161,116710.12,7,7,0,regular,False,2025-04-22 14:19:22
CUST00932,Krishna Kapoor,krishna.kapoor932@rediffmail.com,9690690799,108625.74,13,12,1,regular,False,2025-07-12 05:43:41
CUST00933,Pooja Kumar,pooja.kumar933@gmail.com,9215834822,9414.33,14,8,6,at_risk,False,2025-12-26 22:06:20
CUST00934,Rahul Kapoor,rahul.kapoor934@hotmail.com,9891811110,462125.46,56,51,5,high_value,False,2025-12-15 01:30:49
CUST00935,Rohan Mishra,rohan.mishra935@hotmail.com,9300639654,119674.59,21,18,3,regular,False,2025-06-12 16:46:34
CUST00936,Deepak Das,deepak.das936@gmail.com,9852848656,99443.06,17,14,3,regular,False,2024-11-14 18:35:07
CUST00937,Myra Gupta,myra.gupta937@yahoo.com,9530874516,793759.22,38,35,3,high_value,False,2026-05-24 22:08:42
CUST00938,Pooja Kapoor,pooja.kapoor938@hotmail.com,9429043827,147416.16,19,18,1,regular,False,2025-03-21 08:27:03
CUST00939,Vihaan Reddy,vihaan.reddy939@gmail.com,9389100789,142589.84,31,29,2,regular,False,2026-02-20 22:30:41
CUST00940,Aarav Verma,aarav.verma940@outlook.com,9327609166,56420.72,11,10,1,regular,False,2025-04-09 10:45:45
CUST00941,Rahul Reddy,rahul.reddy941@gmail.com,9204031858,108785.0,13,12,1,regular,False,2025-08-20 02:33:31
CUST00942,Divya Menon,divya.menon942@outlook.com,9355821370,47304.33,29,28,1,regular,False,2024-11-19 02:05:17
CUST00943,Krishna Verma,krishna.verma943@hotmail.com,9802608498,11752.46,17,8,9,at_risk,True,2025-02-12 01:27:46
CUST00944,Rahul Reddy,rahul.reddy944@rediffmail.com,9917104656,113700.03,7,7,0,regular,False,2024-08-27 14:48:21
CUST00945,Manoj Joshi,manoj.joshi945@outlook.com,9581554115,35265.76,32,31,1,regular,False,2025-03-28 23:12:13
CUST00946,Ananya Menon,ananya.menon946@outlook.com,9848082615,4344.85,4,4,0,new,False,2026-02-12 09:31:40
CUST00947,Suresh Chatterjee,suresh.chatterjee947@hotmail.com,9651353212,2482.77,4,3,1,new,False,2025-07-11 01:53:31
CUST00948,Neha Rao,neha.rao948@yahoo.com,9103866057,48315.0,5,4,1,regular,False,2025-05-16 05:39:24
CUST00949,Divya Iyer,divya.iyer949@outlook.com,9336584331,54906.9,12,11,1,regular,True,2025-12-25 13:22:28
CUST00950,Aditya Bose,aditya.bose950@yahoo.com,9398238769,4056.52,0,0,0,new,False,2026-01-22 04:32:10
CUST00951,Krishna Sharma,krishna.sharma951@outlook.com,9779338069,67984.32,10,9,1,regular,False,2025-11-28 19:08:08
CUST00952,Meera Menon,meera.menon952@outlook.com,9448574326,9389.33,0,0,0,new,False,2025-11-12 17:33:55
CUST00953,Priya Sharma,priya.sharma953@hotmail.com,9805789384,11672.79,4,3,1,new,False,2025-07-30 00:11:42
CUST00954,Priya Bose,priya.bose954@hotmail.com,9691500536,77484.04,25,24,1,regular,False,2025-07-17 18:20:00
CUST00955,Vikram Nair,vikram.nair955@rediffmail.com,9495824195,461354.48,83,79,4,high_value,False,2026-02-26 17:07:26
CUST00956,Anjali Chopra,anjali.chopra956@yahoo.com,9795316843,60320.83,16,14,2,regular,False,2026-02-14 21:28:17
CUST00957,Rohan Patel,rohan.patel957@rediffmail.com,9363339299,103865.44,30,29,1,regular,False,2026-08-13 02:02:06
CUST00958,Reyansh Desai,reyansh.desai958@rediffmail.com,9122243544,158808.84,102,88,14,high_value,False,2026-06-01 14:15:18
CUST00959,Rohan Bose,rohan.bose959@hotmail.com,9114492185,5328.87,6,4,2,at_risk,False,2024-08-31 20:54:24
CUST00960,Aadhya Kumar,aadhya.kumar960@rediffmail.com,9915691332,77762.41,15,14,1,regular,False,2025-12-19 21:57:57
CUST00961,Rakesh Das,rakesh.das961@outlook.com,9773757807,22757.03,7,7,0,regular,False,2025-03-20 08:52:48
CUST00962,Rohan Sharma,rohan.sharma962@yahoo.com,9125770743,70099.8,27,24,3,regular,False,2024-09-24 09:59:31
CUST00963,Krishna Chopra,krishna.chopra963@yahoo.com,9218257262,144340.64,23,21,2,regular,False,2026-04-26 10:52:30
CUST00964,Sai Verma,sai.verma964@hotmail.com,9262245578,88962.48,16,14,2,regular,False,2024-10-11 13:01:14
CUST00965,Nikhil Reddy,nikhil.reddy965@outlook.com,9211586005,84902.6,28,24,4,regular,False,2024-08-27 21:13:11
CUST00966,Aarav Kumar,aarav.kumar966@yahoo.com,9443872264,440352.01,120,102,18,high_value,False,2026-05-02 02:57:41
CUST00967,Nisha Mishra,nisha.mishra967@outlook.com,9255335893,796601.59,43,38,5,high_value,False,2025-04-06 08:34:08
CUST00968,Deepak Das,deepak.das968@rediffmail.com,9746116751,16671.28,10,6,4,at_risk,False,2025-02-20 04:33:58
CUST00969,Suresh Agarwal,suresh.agarwal969@hotmail.com,9981976044,30870.3,31,28,3,regular,False,2026-01-13 20:49:24
CUST00970,Anika Joshi,anika.joshi970@gmail.com,9318269877,257.32,4,3,1,new,False,2026-05-05 21:49:52
CUST00971,Amit Joshi,amit.joshi971@yahoo.com,9416428807,128582.8,40,34,6,regular,False,2025-12-20 16:19:39
CUST00972,Myra Verma,myra.verma972@yahoo.com,9225880985,10559.44,3,2,1,new,False,2025-06-17 10:28:03
CUST00973,Vihaan Das,vihaan.das973@gmail.com,9811619517,81987.45,15,15,0,regular,False,2026-06-06 15:04:42
CUST00974,Arjun Sharma,arjun.sharma974@hotmail.com,9992352458,10240.1,8,5,3,at_risk,False,2025-03-03 13:05:43
CUST00975,Deepak Kapoor,deepak.kapoor975@outlook.com,9576713058,29333.65,12,9,3,at_risk,True,2024-11-06 22:49:51
CUST00976,Varun Singh,varun.singh976@hotmail.com,9272173204,691242.06,107,92,15,high_value,False,2024-08-27 14:36:17
CUST00977,Anjali Bansal,anjali.bansal977@outlook.com,9861661789,141088.53,22,19,3,regular,False,2026-04-19 16:17:11
CUST00978,Sneha Menon,sneha.menon978@gmail.com,9335048971,126925.65,40,36,4,regular,True,2024-09-15 06:56:42
CUST00979,Deepak Mehta,deepak.mehta979@rediffmail.com,9988256872,27107.32,28,25,3,regular,False,2026-05-06 20:11:57
CUST00980,Arjun Joshi,arjun.joshi980@hotmail.com,9936227191,5981.71,12,8,4,at_risk,False,2026-01-21 02:15:36
CUST00981,Aarav Reddy,aarav.reddy981@yahoo.com,9692374111,140796.25,20,19,1,regular,False,2025-01-24 22:21:59
CUST00982,Anjali Chopra,anjali.chopra982@gmail.com,9151592119,142656.19,5,4,1,regular,False,2025-07-14 05:47:16
CUST00983,Aadhya Mehta,aadhya.mehta983@rediffmail.com,9879201690,36837.2,11,10,1,regular,False,2025-03-28 20:19:22
CUST00984,Lakshmi Kumar,lakshmi.kumar984@gmail.com,9730474896,21693.36,4,3,1,at_risk,False,2025-05-08 21:07:58
CUST00985,Sai Das,sai.das985@yahoo.com,9331549411,27897.71,8,4,4,at_risk,False,2024-12-10 00:17:01
CUST00986,Divya Mehta,divya.mehta986@rediffmail.com,9943265140,339047.03,99,86,13,high_value,False,2024-08-26 09:53:13
CUST00987,Anika Rao,anika.rao987@hotmail.com,9751629270,249060.91,100,85,15,high_value,False,2026-08-10 18:48:27
CUST00988,Riya Agarwal,riya.agarwal988@gmail.com,9635702961,353917.16,57,55,2,high_value,False,2025-08-18 11:08:04
CUST00989,Sai Patel,sai.patel989@yahoo.com,9863060026,14028.04,18,8,10,at_risk,False,2025-05-30 00:19:25
CUST00990,Ishaan Gupta,ishaan.gupta990@hotmail.com,9624264108,708352.12,71,66,5,high_value,False,2024-09-28 19:18:14
CUST00991,Vikram Joshi,vikram.joshi991@hotmail.com,9770693402,5605.25,3,2,1,new,False,2024-09-26 22:26:47
CUST00992,Nikhil Bose,nikhil.bose992@gmail.com,9895688388,29491.09,20,15,5,at_risk,False,2025-11-01 10:19:01
CUST00993,Ananya Pillai,ananya.pillai993@rediffmail.com,9178360259,133640.66,10,9,1,regular,False,2025-02-24 07:04:31
CUST00994,Reyansh Patel,reyansh.patel994@yahoo.com,9885740776,773706.29,70,62,8,high_value,False,2025-09-23 21:39:10
CUST00995,Karan Mehta,karan.mehta995@hotmail.com,9622155300,116367.02,12,11,1,regular,True,2026-03-19 06:53:21
CUST00996,Rohan Bose,rohan.bose996@yahoo.com,9443797765,148415.4,29,28,1,regular,False,2025-06-11 06:45:50
CUST00997,Saanvi Verma,saanvi.verma997@yahoo.com,9124634572,10255.07,2,2,0,new,False,2026-04-02 21:28:43
CUST00998,Neha Desai,neha.desai998@gmail.com,9420336702,20799.73,16,9,7,at_risk,False,2025-12-03 17:17:53
CUST00999,Vihaan Patel,vihaan.patel999@rediffmail.com,9467240263,4453.57,1,1,0,new,False,2025-04-26 04:30:11
CUST01000,Ananya Das,ananya.das1000@rediffmail.com,9480848036,8554.75,0,0,0,new,False,2026-02-03 21:10:02
